tract,no_internet,no_computer,no_internet_computer_universe,no_internet_pct,no_computer_pct,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037433506,243,113,1049,23.2,10.8,District 1,City of South El Monte,SPA 3 - San Gabriel,3012,17400160.6953125,19510.9051931728
06037433601,149,88,1331,11.2,6.6,District 1,City of Rosemead,SPA 3 - San Gabriel,3013,12049537.8544922,14390.6279870745
06037433602,190,140,836,22.7,16.7,District 1,City of Rosemead,SPA 3 - San Gabriel,3014,10836359.2568359,15963.1227480503
06037433803,190,76,885,21.5,8.6,District 1,City of South El Monte,SPA 3 - San Gabriel,3015,12971774.4833984,21467.3907773907
06037601802,91,15,1009,9,1.5,District 2,Unincorporated - Lennox,SPA 8 - South Bay,3016,5209348.671875,10562.8332850143
06037601900,369,182,1365,27,13.3,District 2,City of Inglewood,SPA 8 - South Bay,3017,7488280.68261719,11027.7832088272
06037602002,76,11,812,9.4,1.4,District 2,City of Hawthorne,SPA 8 - South Bay,3018,5727718.81640625,10581.8215363547
06037602003,182,58,1231,14.8,4.7,District 2,City of Inglewood,SPA 8 - South Bay,3019,6730802.56738281,10333.1948953785
06037602103,329,177,1709,19.3,10.4,District 2,City of Hawthorne,SPA 8 - South Bay,3020,8985975.41601563,11937.6794814102
06037602104,147,98,1719,8.6,5.7,District 2,City of Hawthorne,SPA 8 - South Bay,3021,7983084.54785156,11593.0671798024
06037602105,193,83,1266,15.2,6.6,District 2,City of Hawthorne,SPA 8 - South Bay,3022,6842892.30078125,10462.7491133298
06037602106,239,167,2174,11,7.7,District 2,City of Hawthorne,SPA 8 - South Bay,3023,8816440.73144531,13275.3931852255
06037602201,111,36,1535,7.2,2.3,District 2,Unincorporated - Del Aire,SPA 8 - South Bay,3024,17869424.3291016,19353.2920395839
06037602202,167,48,917,18.2,5.2,District 2,City of Hawthorne,SPA 8 - South Bay,3025,4955122.671875,9580.40845983759
06037602301,128,61,1927,6.6,3.2,District 2,Unincorporated - Wiseburn,SPA 8 - South Bay,3026,19163723.9160156,19200.4013189939
06037602302,75,67,1736,4.3,3.9,District 2,City of Hawthorne,SPA 8 - South Bay,3027,21009975.5761719,22619.8470046019
06037602402,216,72,1907,11.3,3.8,District 2,City of Hawthorne,SPA 8 - South Bay,3028,14116815.5947266,17027.5226129082
06037602403,225,38,1508,14.9,2.5,District 2,City of Hawthorne,SPA 8 - South Bay,3029,6321159.53808594,10061.295545567
06037602404,211,129,1760,12,7.3,District 2,City of Hawthorne,SPA 8 - South Bay,3030,6950852.01367188,11175.3980036597
06037602504,166,103,1730,9.6,6,District 2,City of Hawthorne,SPA 8 - South Bay,3031,3455759.32128906,7905.25418604582
06037602505,338,143,1516,22.3,9.4,District 2,City of Hawthorne,SPA 8 - South Bay,3032,3484787.56835938,7912.83507417977
06037602506,221,130,1625,13.6,8,District 2,City of Hawthorne,SPA 8 - South Bay,3033,3486330.84179688,7897.2542932693
06037602507,195,65,1815,10.7,3.6,District 2,City of Hawthorne,SPA 8 - South Bay,3034,3475129.10839844,7912.08799601715
06037602510,204,149,1069,19.1,13.9,District 2,City of Hawthorne,SPA 8 - South Bay,3035,3499786.67871094,7934.27861424752
06037602511,200,45,1420,14.1,3.2,District 2,City of Hawthorne,SPA 8 - South Bay,3036,3781576.94726563,8374.22776016432
06037602512,31,16,601,5.2,2.7,District 2,Unincorporated - Hawthorne,SPA 8 - South Bay,3037,3145518.14550781,7641.4634590943
06037602513,77,0,518,14.9,0,District 2,City of Hawthorne,SPA 8 - South Bay,3038,19444024.9628906,21159.6271808489
06037602601,233,229,1654,14.1,13.8,District 2,City of Gardena,SPA 8 - South Bay,3039,13982492.7480469,15873.8024251267
06037602602,74,42,1099,6.7,3.8,District 2,City of Gardena,SPA 8 - South Bay,3040,6988441.27539063,10566.780582067
06037602700,63,20,1222,5.2,1.6,District 2,City of Hawthorne,SPA 8 - South Bay,3041,26741270.9814453,21485.9075411279
06037602801,436,210,1259,34.6,16.7,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,3042,13492811.5126953,15760.447396626
06037602802,152,34,1320,11.5,2.6,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,3043,14412133.2138672,16013.2096293316
06037602900,294,183,1373,21.4,13.3,District 2,City of Gardena,SPA 8 - South Bay,3044,30106415.8769531,27254.9326058834
06037603004,124,38,621,20,6.1,District 2,City of Gardena,SPA 8 - South Bay,3045,2438807.34375,8205.62061625655
06037603005,218,58,1963,11.1,3,District 2,City of Gardena,SPA 8 - South Bay,3046,7010468.77441406,10584.6085300634
06037603006,97,101,782,12.4,12.9,District 2,City of Gardena,SPA 8 - South Bay,3047,7390683.05371094,10957.6421241135
06037603007,273,165,1223,22.3,13.5,District 2,City of Gardena,SPA 8 - South Bay,3048,7207514.77929688,14307.4546567801
06037603008,328,165,1140,28.8,14.5,District 2,City of Gardena,SPA 8 - South Bay,3049,5025206.2109375,10814.9240859284
06037603101,229,66,1488,15.4,4.4,District 2,City of Gardena,SPA 8 - South Bay,3050,9488447.9765625,12618.0128086367
06037603102,275,132,1167,23.6,11.3,District 2,City of Gardena,SPA 8 - South Bay,3051,8013876.79101563,11371.0015759053
06037603200,111,170,1268,8.8,13.4,District 2,City of Gardena,SPA 8 - South Bay,3052,12283479.7275391,21847.6417374379
06037601801,177,91,852,20.8,10.7,District 2,City of Inglewood,SPA 8 - South Bay,3053,5234143.03320313,10548.0233136592
06037603301,121,51,1350,9,3.8,District 2,City of Gardena,SPA 8 - South Bay,3054,10497573.2587891,14152.6840473093
06037603302,303,142,1585,19.1,9,District 2,City of Gardena,SPA 8 - South Bay,3055,12228413.0742188,15265.2986007505
06037603400,179,204,1444,12.4,14.1,District 2,City of Gardena,SPA 8 - South Bay,3056,12212980.8388672,15582.4220506748
06037603500,92,21,857,10.7,2.5,District 2,City of Gardena,SPA 8 - South Bay,3057,8549668.77050781,13077.623011321
06037603600,104,56,1377,7.6,4.1,District 2,City of Gardena,SPA 8 - South Bay,3058,10083412.03125,13097.1005143995
06037107020,97,43,1230,7.9,3.5,District 3,Los Angeles - Sylmar,SPA 2 - San Fernando,3059,10674902.7763672,14598.5940419334
06037108101,46,32,773,6,4.1,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3060,12266855.5654297,14442.5173721994
06037108102,52,30,1148,4.5,2.6,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3061,23081370.9990234,18310.673940999
06037108103,21,9,1000,2.1,0.9,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3062,27776643.046875,35922.7260798978
06037108104,37,15,575,6.4,2.6,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3063,9009471.14160156,14606.2062077053
06037108202,125,56,2872,4.4,1.9,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3064,64178248.4638672,35709.8831355137
06037108203,28,28,1130,2.5,2.5,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3065,14381515.4912109,16269.5127036229
06037108204,5,24,629,0.8,3.8,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3066,16049102.4570313,21734.9878647895
06037109100,215,170,864,24.9,19.7,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3067,29181021.1025391,26282.8040347259
06037109200,81,117,1004,8.1,11.7,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3068,10956303.3769531,15922.3280802301
06037109300,90,50,959,9.4,5.2,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3069,13116617.7978516,17334.5085745446
06037109400,184,198,1151,16,17.2,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3070,13685638.0429688,17525.934223217
06037109500,207,86,1027,20.2,8.4,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3071,12907395.8837891,20454.3625085122
06037109601,87,44,1346,6.5,3.3,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3072,24327553.3310547,20047.865011295
06037109603,159,120,1299,12.2,9.2,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3073,10751151.0771484,13424.2796976845
06037109604,31,24,891,3.5,2.7,District 3,Los Angeles - Mission Hills,SPA 2 - San Fernando,3074,12653709.8955078,14351.5983047844
06037109700,119,37,1451,8.2,2.5,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3075,17187332.4287109,17925.4026288901
06037109800,115,87,1519,7.6,5.7,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3076,15020694.4931641,16573.9834328904
06037111100,77,15,950,8.1,1.6,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3077,11389460.5732422,13559.3841736023
06037111201,26,25,1061,2.5,2.4,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3078,20422124.8154297,25160.0571679098
06037111202,99,80,1853,5.3,4.3,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3079,20088990.9589844,20750.4595212889
06037111204,36,9,1867,1.9,0.5,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3080,35796838.0058594,25671.7621448081
06037111205,28,22,1327,2.1,1.7,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3081,12510977.3173828,14704.3464082662
06037111206,61,36,1423,4.3,2.5,District 3,Los Angeles - Porter Ranch,SPA 2 - San Fernando,3082,28254587.3808594,24017.9955238269
06037111302,121,57,1853,6.5,3.1,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3083,16688621.9248047,17841.3257248715
06037111303,152,15,1446,10.5,1,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3084,16839648.4716797,18128.3784563807
06037111304,164,106,1258,13,8.4,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3085,4698362.54492188,8760.47577129816
06037111401,47,0,681,6.9,0,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3086,9088755.9609375,12350.690380632
06037111402,522,287,2214,23.6,13,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,3087,10445291.0800781,13232.4831879952
06037113101,89,81,1150,7.7,7,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3088,24470864.6025391,21320.4415956711
06037113102,70,17,957,7.3,1.8,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3089,39188167.3193359,24707.0824296259
06037113211,40,37,1686,2.4,2.2,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3090,78523164.8056641,37624.8664441852
06037113212,80,79,957,8.4,8.3,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3091,10616259.8193359,14122.7447933869
06037113213,30,30,1714,1.8,1.8,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3092,13967351.8974609,16838.9201584259
06037113231,9,17,868,1,2,District 3,Unincorporated - West Chatsworth,SPA 2 - San Fernando,3093,44809082.1650391,42106.6200250572
06037113232,41,20,1492,2.7,1.3,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3094,22012355.671875,23299.9135753035
06037113234,92,56,1609,5.7,3.5,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3095,10966615.4697266,16773.9241021883
06037113235,57,23,620,9.2,3.7,District 3,Unincorporated - Lake Manor,SPA 2 - San Fernando,3096,14701757.3300781,28345.5687204176
06037113237,87,52,1593,5.5,3.3,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3097,51197742.8505859,36157.5953513131
06037113238,187,64,1409,13.3,4.5,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3098,7593954.89746094,10850.4038664311
06037113239,166,124,878,18.9,14.1,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3099,4738085.32324219,9738.97758474201
06037113301,127,72,1366,9.3,5.3,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3100,24238364.2363281,22493.9283676644
06037113303,165,74,1265,13,5.8,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3101,44020903.9697266,30964.7177926765
06037222001,88,70,946,9.3,7.4,District 2,Los Angeles - Exposition Park,SPA 6 - South,3102,5104919.04589844,9152.50879239033
06037222002,208,58,1406,14.8,4.1,District 2,Los Angeles - Exposition Park,SPA 6 - South,3103,7060516.01171875,10841.4699837102
06037222100,283,105,1205,23.5,8.7,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,3104,5152775.11523438,10486.6220182498
06037222200,180,89,1264,14.2,7,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,3105,5186450.16796875,10532.8428543884
06037222500,127,102,1229,10.3,8.3,District 2,Los Angeles - Exposition Park,SPA 6 - South,3106,7020978.22851563,10605.3247975699
06037222600,259,138,1669,15.5,8.3,District 2,Los Angeles - Exposition Park,SPA 6 - South,3107,7012275.47363281,10584.986260272
06037222700,34,0,108,31.5,0,District 2,Los Angeles - Exposition Park,SPA 6 - South,3108,9012061.97265625,13506.6237253264
06037224010,437,195,1558,28,12.5,District 1,Los Angeles - Downtown,SPA 4 - Metro,3109,8935641.59765625,13793.161805067
06037224020,316,58,895,35.3,6.5,District 1,Los Angeles - Downtown,SPA 4 - Metro,3110,13274685.3955078,15194.7454065141
06037224200,281,58,796,35.3,7.3,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3111,4048361.07226563,8617.78577663353
06037224310,207,94,611,33.9,15.4,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3112,1829472.2421875,6639.97881226215
06037224320,438,293,1155,37.9,25.4,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,3113,3148559.90722656,8337.93360619919
06037224410,173,87,1140,15.2,7.6,District 2,Los Angeles - University Park,SPA 6 - South,3114,4725219.91210938,10260.6753657762
06037224420,384,185,883,43.5,21,District 2,Los Angeles - University Park,SPA 6 - South,3115,3967094.94433594,8686.50040224481
06037224600,167,47,790,21.1,5.9,District 2,Los Angeles - University Park,SPA 6 - South,3116,7717302.546875,11199.3118817496
06037224701,24,9,264,9.1,3.4,District 2,Los Angeles - University Park,SPA 6 - South,3117,2557086.5,7567.39963666438
06037224702,156,23,714,21.8,3.2,District 2,Los Angeles - University Park,SPA 6 - South,3118,4249936.35449219,9717.86746360678
06037226001,107,14,580,18.4,2.4,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,3119,11262506.0888672,19000.4917544779
06037226002,320,59,1157,27.7,5.1,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,3120,27454967.0957031,21360.5903720666
06037226410,225,94,872,25.8,10.8,District 2,Los Angeles - Central,SPA 6 - South,3121,3020288.66894531,7061.80101743658
06037226420,471,169,1330,35.4,12.7,District 2,Los Angeles - Central,SPA 6 - South,3122,4595354.35351563,8778.89144486758
06037226701,179,12,646,27.7,1.9,District 2,Los Angeles - Central,SPA 6 - South,3123,4036350.90136719,9176.57226799415
06037226702,284,91,892,31.8,10.2,District 2,Los Angeles - Central,SPA 6 - South,3124,4406073.59375,11981.4299516604
06037227010,323,116,1106,29.2,10.5,District 2,Los Angeles - Central,SPA 6 - South,3125,6216997.72460938,11488.357243906
06037227020,152,42,828,18.4,5.1,District 2,Los Angeles - Central,SPA 6 - South,3126,4614952.89550781,8995.56467291075
06037228100,208,49,1159,17.9,4.2,District 2,Los Angeles - Vernon Central,SPA 6 - South,3127,10984093.9179688,14969.7427789219
06037228210,320,195,1038,30.8,18.8,District 2,Los Angeles - Central,SPA 6 - South,3128,4507252.89941406,9082.69698037585
06037228220,218,67,955,22.8,7,District 2,Los Angeles - Vernon Central,SPA 6 - South,3129,3933562.86621094,9102.11900237506
06037228310,265,159,1034,25.6,15.4,District 2,Los Angeles - Central,SPA 6 - South,3130,5963185.01953125,10969.7939622292
06037228320,124,62,718,17.3,8.6,District 2,Los Angeles - Vernon Central,SPA 6 - South,3131,3529045.5390625,9981.91344690457
06037228410,150,24,731,20.5,3.3,District 2,Los Angeles - Central,SPA 6 - South,3132,2993552.68164063,7099.98028400651
06037228420,176,66,691,25.5,9.6,District 2,Los Angeles - South Park,SPA 6 - South,3133,2985814.79492188,7921.09523617598
06037228500,284,103,1166,24.4,8.8,District 2,Los Angeles - South Park,SPA 6 - South,3134,4884458.17578125,9075.60805820818
06037228600,342,143,1120,30.5,12.8,District 2,Los Angeles - Vernon Central,SPA 6 - South,3135,5686621.625,9583.53107138211
06037228710,245,123,1028,23.8,12,District 2,Los Angeles - Vernon Central,SPA 6 - South,3136,4362081.15234375,9256.62522039291
06037228720,208,91,1105,18.8,8.2,District 2,Los Angeles - Vernon Central,SPA 6 - South,3137,4355249.90625,9244.49435759766
06037228800,242,77,1236,19.6,6.2,District 2,Los Angeles - Vernon Central,SPA 6 - South,3138,9091598.73828125,12294.3884741702
06037228900,176,83,754,23.3,11,District 2,Los Angeles - Vernon Central,SPA 6 - South,3139,5560833.44042969,9591.92022175595
06037229100,203,96,1101,18.4,8.7,District 2,Los Angeles - Vernon Central,SPA 6 - South,3140,5110877.33496094,9150.0488569771
06037229200,331,197,1168,28.3,16.9,District 2,Los Angeles - Vernon Central,SPA 6 - South,3141,4777352.96484375,8918.16082521378
06037229300,410,29,1440,28.5,2,District 2,Los Angeles - South Park,SPA 6 - South,3142,5361360.49316406,9403.79906802267
06037229410,196,111,866,22.6,12.8,District 2,Los Angeles - South Park,SPA 6 - South,3143,5839057.29296875,9706.98716421443
06037229420,261,101,1043,25,9.7,District 2,Los Angeles - Vernon Central,SPA 6 - South,3144,6294942.09863281,10050.5319248621
06037231100,188,114,672,28,17,District 2,Los Angeles - Exposition Park,SPA 6 - South,3145,9467086.08691406,12847.409904481
06037433804,262,118,1104,23.7,10.7,District 1,City of South El Monte,SPA 3 - San Gabriel,3146,16180828.0820313,18123.9879205052
06037433901,431,148,1359,31.7,10.9,District 1,City of El Monte,SPA 3 - San Gabriel,3147,7763236.60351563,11238.8392796693
06037433903,271,119,1413,19.2,8.4,District 1,City of El Monte,SPA 3 - San Gabriel,3148,9693252.2578125,13208.2179567459
06037434001,82,49,966,8.5,5.1,District 1,City of El Monte,SPA 3 - San Gabriel,3149,11357758.3222656,16263.7453032458
06037434003,179,114,960,18.6,11.9,District 1,City of El Monte,SPA 3 - San Gabriel,3150,10306616.0820313,15880.497455048
06037434004,81,10,731,11.1,1.4,District 1,City of South El Monte,SPA 3 - San Gabriel,3151,7314010.36621094,11904.1940001252
06037434100,344,184,1620,21.2,11.4,District 1,City of South El Monte,SPA 3 - San Gabriel,3152,26883533.2675781,24141.2748250574
06037460001,40,9,571,7,1.6,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,3153,55898764.3291016,48331.6103943827
06037460002,42,34,1085,3.9,3.1,District 5,City of Pasadena,SPA 3 - San Gabriel,3154,16833839.3925781,20910.5191351674
06037460101,208,125,2397,8.7,5.2,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3155,61611925.7099609,43874.7142585181
06037460200,108,71,1797,6,4,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3156,34223676.7558594,26580.5456221513
06037460301,82,37,1415,5.8,2.6,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3157,53030337.8847656,39458.7960726991
06037460302,361,86,1623,22.2,5.3,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,3158,14120738.3310547,17543.7505490707
06037460401,36,23,363,9.9,6.3,District 5,City of Pasadena,SPA 3 - San Gabriel,3159,58084160.9589844,80640.936184325
06037460501,50,29,1658,3,1.7,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3160,80132856.4003906,56457.9147365513
06037460502,21,7,1400,1.5,0.5,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3161,27931932.7109375,30109.9124078909
06037460601,102,71,1739,5.9,4.1,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3162,52699188.4697266,41666.5891371788
06037460700,86,32,1508,5.7,2.1,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,3163,80180946.5068359,43805.6348528166
06037460800,76,29,1137,6.7,2.6,District 5,City of Pasadena,SPA 3 - San Gabriel,3164,72962766.7216797,41639.3713895226
06037460900,182,123,1939,9.4,6.3,District 5,City of Pasadena,SPA 3 - San Gabriel,3165,26585435.5253906,24840.9647816098
